text,label
FIGHTING TO WIN: Russia Annihilates Dozens Of ISIS Oil Tankers…And Shares The Video With The World,fake
A Pandering Hillary Clinton Breaks Out Her Phony Southern Accent At Memphis Rally [Video],fake
No Joke! Hillary Clinton Tries To Censor Laugh Factory Comedian Standup Skit [Video],fake
WSJ REPORTER RIPS INTO DEM CANDIDATES For Their Lame Rhetoric On ISIS: “Remarkable displays of unintelligible garbage” [Video],fake
"TEAM CLINTON MEMBER BILL GATES Pushed For Unlimited Guest Worker Permits Last Week…This Week Slashes 18,000 Jobs",fake
Governor-Elect Of Kentucky Tells The EPA To Go ‘Pound Sand’ – Cites 10th Amendment,fake
MEDIA ATTEMPTS HIT JOB ON BEN CARSON With West Point Fabrication Story… But Here’s The Truth,fake
4 Yr Old Stoned By Muslim Migrant For Kicking Football In Germany…What Happens Next Is Outrageous!,fake
DIAMOND AND SILK Dissect The Benghazi Hearings And Rip Hillary To Shreds…You Gotta See This! [VIDEO],fake
CNBC DEBATE HACK Proves Allegiance To Democrat Party With This Tweet Celebrating Mass Murder,fake
Wow! Ted Cruz Blasts CNBC Anchor Over Ridiculous Debate Questions,fake
WATCH VIOLENT RIOTS BREAK OUT: German Citizens Panic! Citizens Fight Back Against Muslim Refugee “Caliphate” [Video],fake
A Must Watch Video! Brilliant Take On How Hillary Clinton’s Lawlessness Gets Ignored,fake
"RELEASED ON BAIL: ILLEGAL ALIEN With Criminal Record Is “No Show” In Court After Beating 2 Yr Old Girl So Severely, She’s Paralyzed And Living In Foster Care",fake
Watch Texas Biker Hit By Car – Was It On Purpose? [Video],fake
CHRIS WALLACE Has This One Thing To Say About His Donald Trump Interview That’s YUGE! [Video],fake
THE TALLY IS IN: Total Number Of Lies Told By Queen Of The Clinton Crime Syndicate During Debate,fake
"Katy Perry, Christina Aguilera, Kim and Kanye, Justin Bieber, Anti-American Ariana Grande And More A-listers Fundraise For Rich, White Democrat Presidential Candidate",fake
"VIDEO: College Students Burn ISIS Flag On Campus While Onlookers Chant: “USA, USA, USA!”",fake
Clinton’s Server Employee On Hillary’s E-mails: ‘It’s covering up some shady sh*t’,fake
Just When Hillary Thought The News About Her Couldn’t Get Any Worse…This Bombshell From Secret Service Agents Happens [Video],fake
Hummm…Where Are Hillary and Bill’s Missing Millions?,fake
(Video) Obama Lectures Iran On Just About Everything: ‘Chanting Death To America Doesn’t Create Jobs.’,fake
A PICTURE IS WORTH A THOUSAND WORDS: A Lone Socialist Takes This Ironic Message To Trump,fake
BREAKING: [VIDEO] Controversial Mayor Who Refused To Allow Sharia Law In Texas City Where Muslim Clock Boy Went To School Explains Why School Can’t Tell Their Side Of Story,fake
"OBAMA’S PLAN EXPOSED: 115,000 IMMIGRANTS In Tennessee Anxious For Citizenship So They Can Vote",fake
Boom! These New Poll Numbers Show Clown News Network Failed To Destroy Trump,fake
"TRUMP DOES FALLON’S TONIGHT SHOW: Talks about Hillary, Debates, Border…",fake
DIRTY HARRY REID DECLARES VICTORY ON IRAN DEAL AS MORE DEMS GIVE SUPPORT,fake
JUDGE WHO JAILED KIM DAVIS HAS A HISTORY OF PUSHING HOMOSEXUAL AGENDA IN SCHOOLS,fake
HERE YOU GO: HILLARY’S E-MAILS FOR YOUR READING PLEASURE,fake
[VIDEO] TRUMP EMBARRASSES CNN…AGAIN! When Will They Learn Trump’s Not Playing By Their Rules?,fake
(VIDEO) UNIVISION’S JORGE RAMOS GETS A TONGUE LASHING: “Get out of my country!”,fake
BREAKING UPDATE : POLICE OFFICER HAS DIED… [Video] PASSING MOTORISTS TACKLE MAN AFTER SHOOTING OFFICER IN HEAD DURING TRAFFIC STOP….Officer In Critical Condition,fake
"FULL SPEECH: Donald Trump Speaks to 20,000 PLUS In Mobile, AL",fake
(Video) Bill O’Reilly Donald Trump Battle Over Immigration Plan and 14th Amendment,fake
BUSTED? IT’S “HIGHLY LIKELY” THERE’S A BACK-UP TO HILLARY’S SERVER AND E-MAILS STILL EXIST,fake
N.C. EVENT TO CHANGE ITS NAME BECAUSE THE WORD ‘DIXIE’ IS RACIST AND ‘OFFENSIVE’?,fake
[VIDEO] SHERIFF CLARKE EXPOSES THE LEFT: “This (Ferguson protests) Is Nothing More Than An Attempt To Try To Energize and Mobilize The Black Vote Through The 2016 Election”,fake
NOT SHOCKING: COP’S ATTORNEYS CLAIM BALTIMORE PROSECUTORS HID FREDDIE GRAY’S History Of Intentionally Hurting Himself For Insurance Money,fake
TAKE OUR POLL AND TELL US WHO YOU THINK WON TONIGHT’S DEBATE,fake
LOW INFORMATION VOTER ALERT! HILLARY CLINTON SUPPORTERS WANT TO REPEAL THE BILL OF RIGHTS (VIDEO),fake
“BLACK SKIN PRIVILEGE” Why These Two Well Known Writers Say It’s A Real Thing [VIDEO],fake
[RAW VIDEO] WHAT JEB BUSH JUST TOLD A HISPANIC AUDIENCE PROVES HOW OUT OF TOUCH HE REALLY IS,fake
(VIDEO) AMAZING! TED CRUZ GETS CODE PINK TO SHUT UP AND LISTEN ON IRAN NUKE DEAL,fake
PENTAGON REQUEST DENIED: [Video] ARMED CITIZENS DEFENDING RECRUITMENT CENTERS WON’T STAND DOWN,fake
(Video) Col. Allen West Explodes Over Iran Deal During Fiery and Emotional Times Square Speech,fake
BREAKING: FIVE DAYS LATE! OBAMA SHAMED INTO ORDERING FLAGS AT HALF-STAFF FOR VICTIMS OF CHATTANOOGA TERROR ATTACK,fake
(VIDEO) CBS REPORTER MAJOR GARRETT RESPONDS TO CONTROVERSY AFTER QUESTION THAT STRUCK A NERVE WITH OBAMA,fake
TRUMP EXPOSES TRUTH ABOUT WHY U.S. STATE DEPT CHOOSES MUSLIM SYRIAN REFUGEES OVER CHRISTIANS [Video],fake
WHY OBAMA IGNORED MURDER BY ILLEGAL ALIEN IN SANCTUARY CITY: You Have Never Seen Megyn Kelly This Mad Before!,fake
TOP DEMOCRAT ACTIVIST WHO LAUNCHED ONLINE CAMPAIGN TO THREATEN AND BULLY 12 YR OLD CONSERVATIVE Is Facing Charges [Video],fake
DISNEY’S ESPN PUNISHES TRUMP FOR FREE SPEECH…Isn’t It Time America Punished DISNEY For Putting Their Leftist Agenda Before Free Speech?,fake
WHITE HOUSE GAY RAINBOW LIGHTS ORCHESTRATED BY VALERIE JARRETT,fake
"VAN JONES AND CNN’S DON LEMON ON OBAMA’S “I’m fearless” RACIST SPEECH AT CHARLESTON PASTOR’S FUNERAL: “Once You’re Fearless, Once You Don’t Give A Damn…No One Can Stop You” [VIDEO]",fake
DEMOCRATS THREATEN KIDS EDUCATION: CHICAGO TEACHERS UNION DEMANDS RAISES AS Chicago Public Schools Run Out Of Money In One Week,fake
UNBELIEVABLE VIDEO OF NYPD COPS BEING PUNCHED BY MAN IN CROWD WHILE Woman Being Arrested Attempts To Steal Female Cops Gun,fake
"[VIDEO] SHOULD RINOS AND DEMOCRATS FEAR TRUMP’S PRESIDENTIAL BID? “I would build a great, great wall on our southern border and make Mexico pay for it”",fake
HILLARY’S IMMORAL REIGN AS SEC. STATE: U.S. Sold $60 MILLION In Chemical Arms To Clinton Foundation Donors Used To Gas Citizens,fake
CLUELESS IN LIBYA: CLINTON E-MAILS SHOW MORE THAN YOU MIGHT THINK,fake
ABOVE THE LAW: Obama Goes Around Congress (Again) To Place Gag Order On Reporting About Firearms,fake
TAXPAYER FUNDED OPERATION CONSERVATIVE TAKE DOWN : DOJ Awards MI State Univ Huge Grant To Study ‘Far Right” Groups Use Of Social Media,fake
GRIFTER BILL CLINTON MADE BIG BUCKS OFF OF CHARITY SPEAKING FEES,fake
PAMELA GELLAR GROUP PLANS TO RUN MUHAMMED CARTOON ADS ON DC BUSES [Video],fake
FRIDAY DOCUMENT DUMP: 300 CLINTON E-MAILS RELEASED,fake
(VIDEO) KEY CLINTON STATE DEPT EMPLOYEE BLOCKED RELEASE OF POLITICALLY SENSITIVE DOCUMENTS,fake
(Video)White House Says Obama’s Strategy Against ISIS A Success As Huge ISIS Parade Rolls Into Ramadi,fake
WATCH JUDGE ORDER PUNK WEARING “POLICE LIE” T-SHIRT TO LEAVE COURTROOM…Or Face Contempt Charges,fake
LET THE REPARATIONS BEGIN: Rahm Emanuel Uses $5.5 Million Taxpayer Dollars To Gain Favor With Chicago’s Black Voters,fake
STATE FUNDED PROGRESSIVE INDOCTRINATION: COLLEGE PROF DEMANDS Students Adopt His Atheist Beliefs And Leftist Views…Or Fail,fake
WATCH HILARIOUS SNL “Draw Muhammed” Contest Skit…,fake
READY FOR FINANCIAL CRISIS ROUND TWO? HOW CRONY CAPITALISM AND CENTRAL PLANNING HAVE DRAINED US,fake
NY METS HONOR MURDERED COP BRIAN MOORE Who Planned To Take Girlfriend And Dad To Game Tonight,fake
BREAKING: BALTIMORE GOT BUCKET LOADS OF MONEY FROM OBAMA’S STIMULUS…YOU REALLY WON’T BELIEVE HOW MUCH!,fake
THIS IS RICH! COMMIE NYC MAYOR UNLEASHES CLASS WAR ON SCOTT WALKER FROM SWANKY PRIVATE CLUB,fake
BREAKING VIDEO: BRICKS AND ROCKS HURLED AT POLICE BY TEENS (7 injured) IN BALTIMORE AS THEY PREPARE FOR A NIGHT OF MORE VIOLENCE,fake
(VIDEO) HILLARY CLINTON: RELIGIOUS BELIEFS MUST BE CHANGED TO ACCOMMODATE ABORTION,fake
WATCH JUDGE TELL DISRESPECTFUL GANGBANGER Taxpayer Funded Housing Project Where He Lives Is “not YOUR hood!”,fake
MUST WATCH VIDEO: LISTEN TO OBAMA AND HIS COMMIE MENTOR AND YOU’LL WONDER HOW SOMEONE WHO DISLIKES AMERICA SO MUCH COULD BECOME OUR PRESIDENT,fake
"HILLARY CLINTON: We All Know She’s Deceitful And Dishonest, But I Bet You Didn’t Know This…",fake
THEIR EVIL KNOWS NO BOUNDS: TALIBAN EXECUTES 5 “SAVE THE CHILDREN WORKERS” AS ISIS KIDNAPS 120 SCHOOLCHILDREN TO BE TRAINED AS TERRORISTS,fake
EGYPTIAN COURT SENTENCES MUSLIM BROTHERHOOD LEADER AND 13 OTHERS TO DEATH AND LEADER’S “Peaceful” U.S.-Egyptian Brother To Life In Prison,fake
WHY DID HARRY REID LIE ABOUT THE “ACCIDENT” He Had That Left Him Blind In One Eye?,fake
WHY IS THE PRESENCE OF RUSSIAN AIRCRAFT FIGHTER JETS NEAR U.S. SHORES INCREASING?,fake
POLITICAL HACK RIHANNA SINGS “We are the new America” AT THE FINAL FOUR…WHAT EXACTLY IS “NEW AMERICA”?,fake
HOUSE INTEL Slaps Subpoenas on McCain Institute Associate Involved in “Trump Dirty Dossier” Sources,fake
DEMOCRATS OUTRAGED…But You’ll Love What Rex Tillerson is Doing to the Bloated State Department,fake
“A BEAUTIFUL CHRISTMAS PRESENT”: How Tax Brackets Could Change Under Republican Tax Plan,fake
HANNITY TEARS IT UP IN HIS BEST EVER RANT: ‘Hillary Clinton and Her Husband Sold Out America to the Russians!’ [Video],fake
FBI and DOJ Refusing To Comply With Subpoena Over Trump Dossier…Hello Jeff Sessions?,fake
#Irma Update: Latest Look as Hurricane Strengthens to Cat 5…’A Great Danger to Florida Keys’,fake
RESPECT! STUDENTS BRAVE POURING RAIN To Take Down American Flag,fake
MEDIA IGNORES! Huge List of Attacks on Conservatives is Shocking,fake
UN AMBASSADOR SAMANTHA POWER Unmasked Hundreds of Trump Associates During 2016 Election [Video],fake
LIBERAL ELITIST SENATOR Says “Obamacare is NOT hurting people” BUT He Previously Said Something Completely Different [Video],fake
LT COL TONY SHAFFER: Muslim DNC IT Staffers Sent Sensitive Info to Muslim Brotherhood [VIDEO],fake
"SCARAMUCCI ON WH LEAKS: “If you’re going to keep leaking, I’m going to fire everybody.” [VIDEO]",fake
Former Navy SEAL and Harvard Grad “Body-Slams” #FakeNews CNN Host [VIDEO],fake
"JUDGE JEANINE IS FURIOUS! RINO’s Are Plotting To Take Down President Trump…Cowardly GOP Sitting Back, Watching Democrats ‘Railroad Their President’…Only ONE Republican Is Defending Trump [VIDEO]",fake
FAST AND FURIOUS Hearing Rips Obama and Holder for Obstruction: “ATF and DOJ officials implemented an all-out campaign to silence me” [Video],fake
COMEDY GOLD! The Left Goes Bonkers After Trump’s Withdrawal from Paris Accord [Video],fake
BOOM! TREY GOWDY Hammers Ex-CIA Chief [Video],fake
BRILLIANT! LT COL TONY SHAFFER: How Trump Should Fight Back Against “Deep State” [Video],fake
FURIOUS FBI Agents Speak Out On Clinton Email Case: “We didn’t search their house. We always search the house.”,fake
ANGRY DAD CONFRONTS SCHOOL BOARD After Finding Out Children Being Taught Islam In School [Video],fake
ACTIVIST JUDGE Just Blocked Trump’s Effort To Cut Off Funding To Sanctuary Cities Harboring Illegals,fake
OBAMA SIDEKICK VALERIE JARRETT In Hot Water Over Speaking Fee At Broke Public University,fake
DR GORKA EXPOSES THE COMMIES: One Word Susan Rice Cronies Used Is A Warning To Americans [Video],fake
NEWT GINGRICH HITS THE NAIL ON THE HEAD: Here’s Where The REAL Influence and Money Is With The Russians [Video],fake
OUTRAGEOUS! Intimidation of Citizens Opposed to Mosque Goes to Court,fake
WATCH FULL RESPONSE FROM TRUMP AFTER OBAMACARE VOTE: “Obamacare will explode…Pelosi and Schumer own it” [Video],fake
TRAGIC! JOBLESS AMERICANS Forced to Train Their Foreign Replacements Speak Out: “This is not about skills…This is about costs” [Video],fake
THOUSANDS OF TEA PARTY TARGETING EMAILS FOUND: Judicial Watch President: “Corruption at the IRS is astounding”,fake
BREITBART’S JOEL POLLACK Brilliantly Shuts Down “The View” Lunatics [Video],fake
"WORLD FAMOUS DESIGNER Tells Americans To “Deal” With Trump’s: “Mrs. Trump is a very nice woman and pretty handsome. Good body, no? And this Ivanka is…",fake
BREAKING: HOUSE INTEL LAUNCHES Investigation Into Leaks: FBI “Better have a good answer”,fake
PRESIDENT TRUMP Describes Receiving Nuclear Codes…Gives Great Answer! [Video],fake
“LITTLE” MARCO RUBIO GRILLS Trump’s Secretary Of State Nominee Like A Chihuahua Biting The Ankles Of Andre The Giant [Video],fake
TOP 5 WAYS TRUMP Can Cut Waste ASAP!,fake
EX-FBI AGENT NAVY SEAL: “Russian Interference” Lie Spread By Intelligence Community Is Like Hitler’s Mein Kampf [Video],fake
"JOE BIDEN’S SHOCKING ANNOUNCEMENT: “What the hell, man?” [Video]",fake
CONFEDERATE MEMORIAL TAKEN DOWN On 153rd Anniversary Of Gettysburg Address…The Cleansing Continues [Video],fake
BOOM! This Is How President Reagan Handled Protesters: “Negotiate? What is there to negotiate?” [Video],fake
REVEALED: HILLARY’S OVER-THE-TOP Spending During State Department Reign Will Blow Your Mind,fake
ELECTION WHISTLEBLOWER: DOJ In Cahoots With Dems…4 Million Dead On Voter Rolls…Trump Is Right! [Video],fake
DISASTER CAPITALISTS: How Bill And Hillary’s “Clinton Foundation” Used Relief Donations Like An ATM,fake
"CUBA’S GETTING NUCLEAR Reactors From Putin, While Obama Campaigns For Hillary",fake
MUSLIM FAMILY Swindles Millions From Taxpayers…Federal Policy Gives “Lighter Sentence”,fake
OBAMA GUILTS CONGRESSIONAL BLACK CAUCUS Members To Vote For Hillary,fake
FATHER OF BENGHAZI VICTIM TY WOODS SPEAKS UP AGAINST HILLARY: “My son would still be alive…” [Video],fake
LEAKED DOCUMENTS: GEORGE SOROS GAVE 600K To Pro-Refugee Groups To Influence “Attitudes”,fake
"CRAZY LIKE A FOX: JOE BIDEN Announces $2.45 Billion Dollar “Loan” To Money-Sucking AMTRAK…No, We’re Not Kidding!",fake
DHS SECRETARY GETS HAMMERED With “Where’s Obama” Questions…You Won’t Believe His Excuse!,fake
COL OLIVER NORTH: FIVE FACTS That Prove Obama’s Policies Led To The Rise Of ISIS [Video],fake
HILLARY CLINTON BRAVELY VOWS To Stand Up To Something That…Doesn’t Exist,fake
THIS ONE STATEMENT IS THE KEY TO THE 2016 ELECTION: “Everybody better understand this” [VIDEO],fake
RECKLESS: CLINTON PRESIDENCY Could Mean U.S. Muslim Population Would Exceed Germany’s 4.8 Million [VIDEO],fake
WATCH: TREY GOWDY FURIOUS OVER LAWLESS Loretta Lynch During Clinton Email Hearing: “It was a total WASTE of time…The facts are embarrassing for her presidential candidate [Hillary]”,fake
HUMA SPILLS THE BEANS On Hillary’s Efforts To Burn Public Records,fake
HYSTERICAL VIDEO Snippets Of Lefty Media Talking Heads Whining About BREXIT…And Xenophobia,fake
"FEDERAL AUDIT: YOU WON’T BELIEVE HOW OBAMA FAVORS CRIMINALS Over Our Military, Veterans And Seniors",fake
BREAKING: SAUDI DEPUTY CROWN PRINCE Secretly Rushed Into West Wing Of White House [Video],fake
DEMOCRATS FUMING Over Vote To Keep “Hurtful” Word In Library Of Congress,fake
A MUST WATCH: The Islamization Of Our Schools [Video],fake
CLIMATE CHANGE REFUGEES? FEDS GIVE $1 BILLION In Grants To 13 States To “Help Them Adapt” To Climate Change,fake
BREAKING: HUGE VICTORY For Free Speech And Unborn Babies Against Planned Parenthood [Video],fake
"SECRET GOVERNMENT SURVEILLANCE Program In Public Spaces EXPOSED: “They put microphones under rocks, they put microphones in trees” [VIDEO]",fake
LORD’S PRAYER AD BANNED…One Month Later Muslims Get “Praise Allah” Signs Approved,fake
DEATH AND TAXES: Over Half Of Prince’s Estate Will Go To The Government!,fake
THIS PICTURE OF HARRIET TUBMAN Should Be Used On The $20 Bill…If For No Other Reason Than To Drive Anti-Gun Left Crazy,fake
’60 MINUTES’: 9/11 REPORT Could Incriminate Saudi Arabia With These Details,fake
HERE’S WHY AMERICA IS $19 Trillion Dollars In Debt…Two Cities Have Received $572.5 Million For “Mortgage Assistance”…,fake
AFTER GM’S TAXPAYER BAILOUT AND $10 BILLION IN FORGIVEN DEBT…Cars Now Made In China [Video],fake
MAKE $250K A YEAR? You Could Qualify For Subsidized Housing In Palo Alto,fake
EXPOSED! Plot To Bring In Cheap Foreign Labor Exposed – No U.S. Labor Shortage [Video],fake
"LONDON’S MAYOR HAS HARSH WORDS For Our Community Organizer In Chief: “Butt Out, Mr. Obama”",fake
NYC PUBLIC BATHROOMS Go To Gender Identity And NOT Anatomy,fake
WAKE UP AMERICA! SOMALI CANDIDATES IN MINNESOTA Only Speak In Somali At Caucus…Guess Who They’re Voting For [Video],fake
THE SECRET PLAN The Democrats Have To Steal The 2016 Election [Video],fake
DISTURBING TRUTH ABOUT How The UN Decides Which Muslim “REFUGEES” Will Be Your New Neighbor [VIDEO],fake
NEW EMAILS SHOW HILLARY Asking How Meeting On Libyan War Would Impact Hamptons Vacation…And MORE,fake
OBAMA’S CHIEF OF STAFF WARNS AMERICA…He’s Not Going Away Quietly: Promises “Audacious Executive Actions” Including Gun Control,fake
"BAN THE BURQA! Women Wearing A Burqa In Switzerland Could Face $9,000 Fine",fake
VIRAL VIDEO: German Youth Deliver Powerful Anti-Refugee Message To Political Leaders: “We are ready for the Reconquista!”,fake
TEACHER’S UNION PROTEST Gets Ugly As Protesters And Cops Duke It Out [Video],fake
